"sensorreadingtime","serialnumber","distancefromobject"
"1655564472008","ac4be820-eb64-4c4a-8edd-3279870330f3","253"
"1655564156586","48de29e1-7fa0-44cb-af1d-9ebf437d9de0","242"
"1655564466747","ebfd4060-a49e-4fb8-b188-993e1d740414","237"
"1655564410086","ebfd4060-a49e-4fb8-b188-993e1d740414","224"
"1655564041047","8efe16a1-e7a8-4e8f-a0fa-1c5e6f46765e","287"
"1655564005319","8efe16a1-e7a8-4e8f-a0fa-1c5e6f46765e","274"
"1655564004461","114168c8-beac-4a77-8dfa-a7f0ec462e9f","262"
"1655564450536","95ff9bf4-e947-4672-80f8-c42208ce2755","215"
"1655564365053","4c740370-e9cc-4a1e-8000-d8490484db0b","227"
"1655564505601","651d1e45-f94a-4a53-8161-abff5442a6f1","284"
"1655564439790","fbc149ea-9d41-48d7-acb4-ae7dbaf4fc38","218"
"1655564477081","2f511a03-5105-4fa1-a8db-88fd1a7904b4","258"
"1655564434685","2f511a03-5105-4fa1-a8db-88fd1a7904b4","269"
"1655564500940","b4d4a353-240b-4eb0-9299-697f1aebe7e9","227"
"1655564458940","b4d4a353-240b-4eb0-9299-697f1aebe7e9","216"
"1655564473273","7ea33a96-2439-4096-a2d1-e5b97e6c7cc7","242"
"1655564418673","7ea33a96-2439-4096-a2d1-e5b97e6c7cc7","291"
"1655564156698","d4bf80de-8505-446e-8541-e30ebffda4f4","223"
"1655564130598","d4bf80de-8505-446e-8541-e30ebffda4f4","202"
"1655564441363","c20bdf43-3cf9-4ee2-9a53-81dae4f7f652","230"
"1655564418435","c20bdf43-3cf9-4ee2-9a53-81dae4f7f652","241"
"1655564443357","51856419-c13a-4624-834f-ff84fa3c1934","286"
"1655564470792","6604516e-71f1-4b06-844d-9832974b847d","210"
"1655564408092","6604516e-71f1-4b06-844d-9832974b847d","250"
"1655564343664","7dd8a86e-1514-426d-b9c3-617f34203462","236"
"1655564475224","80962c51-536b-40e5-b7c4-c1b77d6ec5e2","238"
"1655564477670","e7ff9d1f-84a2-4158-a90c-4f23e514fd31","283"
"1655564455806","e7ff9d1f-84a2-4158-a90c-4f23e514fd31","253"
"1655564423536","819f7bdd-2de0-4ea9-9382-896f4532b0b0","286"
"1655564197210","74c2aa75-0c13-42d1-861f-dbcef9d154ae","255"
"1655564078537","1dbb8e45-0209-4298-9863-ca8b79402bc8","204"
"1655564101184","7073f9fd-08d8-48d3-b02a-f20e03d17b31","203"
"1655564158215","10406b0f-6db1-4e03-a8a1-e08592f8e9b7","230"
"1655564345778","50f7b4f3-7af5-4b07-a421-7b902c8d2b7c","239"
"1655564501893","220437fd-77f5-463a-8d93-f59c944e60d4","210"
"1655564132808","f1ad9449-f80b-4dcb-8fab-66352e929322","237"
"1655564477030","a811085d-a89d-4428-b9c1-34cf4374a061","257"
"1655564395771","a811085d-a89d-4428-b9c1-34cf4374a061","264"
"1655564478681","fd06c092-fd91-44d4-9c34-965cce396222","214"
"1655564422681","fd06c092-fd91-44d4-9c34-965cce396222","215"
"1655564395683","3e5bd5f2-1b9f-4c03-a653-5da0f23764ae","294"
"1655564358996","7dd8a86e-1514-426d-b9c3-617f34203462","204"
"1655564427748","681e8b8b-f73c-4b40-9594-6636546e6419","248"
"1655564129210","74c2aa75-0c13-42d1-861f-dbcef9d154ae","233"
"1655564381034","cd094156-d643-4d1f-a6e6-bc0e13e4749a","274"
"1655564465624","4b391653-5b92-432c-a0fe-b6723cc2c5d7","238"
"1655564455088","6a2d5257-4e6a-4d0c-af6b-5cd84d906fab","217"
"1655564443869","7f96dfa1-b3f6-4d68-bde8-05975711409e","242"
"1655564052400","babaf21f-5125-40e3-906d-99658eb49925","298"
"1655564125879","0f02a172-a0cb-434c-96ff-c51989d6acf2","293"
"1655564110015","0f02a172-a0cb-434c-96ff-c51989d6acf2","231"
"1655564430117","7dffab5d-8b9b-44c6-89f3-709cb9880c42","282"
"1655564111303","fbabbb05-3a66-415d-928c-378b831be345","215"
"1655563986709","babaf21f-5125-40e3-906d-99658eb49925","221"
"1655564478001","cc4d03c0-e024-4c93-addd-3a535ef6bc4d","215"
"1655564474935","cc4d03c0-e024-4c93-addd-3a535ef6bc4d","288"
"1655564465886","4a6b7da2-f879-4abb-b9b8-524c72d45ce4","277"
"1655564451759","6c3e6f52-e408-4482-9d1b-3efa0bea5d0d","265"
"1655564435785","70cdc373-146e-4de9-80b3-941129bc7e42","248"
"1655564422585","70cdc373-146e-4de9-80b3-941129bc7e42","221"
"1655564382985","70cdc373-146e-4de9-80b3-941129bc7e42","245"
"1655564128772","ec7f887f-c7b7-4924-9359-57658d570f0d","275"
"1655564131872","71983b9f-8906-4646-a1da-2efae22e44f2","284"
"1655564214982","35aa4c4a-5d37-4375-8146-2d86fa155d4d","277"
"1655564203317","35aa4c4a-5d37-4375-8146-2d86fa155d4d","289"
"1655563246177","8be94836-9188-43ee-be56-9f643fec0792","247"
"1655563271603","b6e2a534-9d63-4ec9-89ca-0a37fa60c30b","254"
"1655564462866","acb4596e-6918-4cd9-9b16-a5d6226fc723","227"
"1655564447866","acb4596e-6918-4cd9-9b16-a5d6226fc723","260"
"1655564514786","26426a57-698e-409f-9d8d-c8726e139dfd","275"
"1655564403898","9c16be12-b04d-4cfc-96a2-4d12b2cc7268","222"
"1655564379867","9c16be12-b04d-4cfc-96a2-4d12b2cc7268","289"
"1655564166950","e98e55e5-3132-4787-b0a8-c2f67203e280","207"
"1655564154018","e98e55e5-3132-4787-b0a8-c2f67203e280","209"
"1655564429370","a0026b8d-d27f-4e0b-9495-7edc251856b9","265"
"1655564450277","8bfb6072-7ba4-4f4d-b188-3fdcc4d1a894","277"
"1655562428309","e2d30dec-120a-4f37-b571-7c27f49cbde8","237"
"1655564106501","1b5e1515-45c9-4cbf-b68f-1169e5867947","241"
"1655564190297","83dee3e2-5e6e-4ce6-b32b-719afcb5f7e8","206"
"1655564144050","a65b9934-5f91-4c20-a940-6cd4e74a6264","251"
"1655564402191","60b2b098-f3ab-440a-bbef-8ad591e3a440","247"
"1655564481156","3f5e02d7-6634-43eb-8809-a513bdd92c4a","220"
"1655564446956","3f5e02d7-6634-43eb-8809-a513bdd92c4a","204"
"1655564416556","3f5e02d7-6634-43eb-8809-a513bdd92c4a","243"
"1655564461815","f9b122e0-4613-49b3-9c1e-7e72de109149","276"
"1655564152366","fbabbb05-3a66-415d-928c-378b831be345","219"
"1655564514793","cc4d03c0-e024-4c93-addd-3a535ef6bc4d","237"
"1655564425879","cc4d03c0-e024-4c93-addd-3a535ef6bc4d","300"
"1655564467623","6c3e6f52-e408-4482-9d1b-3efa0bea5d0d","257"
"1655564396185","70cdc373-146e-4de9-80b3-941129bc7e42","242"
"1655564154566","ec7f887f-c7b7-4924-9359-57658d570f0d","209"
"1655564140236","ec7f887f-c7b7-4924-9359-57658d570f0d","245"
"1655564200984","35aa4c4a-5d37-4375-8146-2d86fa155d4d","231"
"1655563218803","b6e2a534-9d63-4ec9-89ca-0a37fa60c30b","298"
"1655564510371","be0294fc-67e9-48dc-aa8a-3015fdcfefcb","274"
"1655564383300","9c16be12-b04d-4cfc-96a2-4d12b2cc7268","220"
"1655564016540","22514e6e-4864-4a7b-aa73-6e3f6a6c6dd1","284"
"1655564449566","a0026b8d-d27f-4e0b-9495-7edc251856b9","284"
"1655562482804","e2d30dec-120a-4f37-b571-7c27f49cbde8","267"
"1655564139495","1b5e1515-45c9-4cbf-b68f-1169e5867947","238"
"1655564128893","9a486cf1-60d3-45b9-8757-cb965e270b82","221"
"1655562672780","f7132b49-769b-4d7a-b364-38c2c09c93d7","269"
"1655564404985","70cdc373-146e-4de9-80b3-941129bc7e42","275"
"1655564447211","8bfb6072-7ba4-4f4d-b188-3fdcc4d1a894","285"
"1655564155773","83dee3e2-5e6e-4ce6-b32b-719afcb5f7e8","239"
"1655564484973","60b2b098-f3ab-440a-bbef-8ad591e3a440","228"
"1655564433683","7dd46ec7-d3c8-4303-8964-32e4e5228afa","233"
"1655564048942","8b5957cd-e79f-4ba8-a030-e8f4928aef34","277"
"1655564022942","8b5957cd-e79f-4ba8-a030-e8f4928aef34","251"
"1655564009942","8b5957cd-e79f-4ba8-a030-e8f4928aef34","211"
"1655563996971","4b86d152-7bc1-4b19-86c7-51a0012ab28c","203"
"1655563975065","46594674-1a7a-448a-ab61-53d207253395","254"
"1655563969733","46594674-1a7a-448a-ab61-53d207253395","270"
"1655564451513","7dd46ec7-d3c8-4303-8964-32e4e5228afa","239"
"1655564012542","8b5957cd-e79f-4ba8-a030-e8f4928aef34","258"
"1655564033659","e6e4148e-fb5b-4423-8c1b-a978b8a0f713","298"
"1655564483523","dacade4a-24c8-4e56-951e-64c822accc9d","272"
"1655564441712","e0e00884-25f9-4a15-8c38-7ca32961be2b","260"
"1655564161702","60b40484-869c-4981-8ba5-4360bcfe7a88","239"
"1655564143740","60b40484-869c-4981-8ba5-4360bcfe7a88","289"
"1655564138608","60b40484-869c-4981-8ba5-4360bcfe7a88","259"
"1655564507984","c1bd3570-f420-493e-8f02-eecc037ae16e","246"
"1655564428266","c1bd3570-f420-493e-8f02-eecc037ae16e","252"
"1655563974671","028e23e7-4354-4006-bfac-82f14bd09375","239"
"1655564474005","939b97a3-293d-4727-a694-ccc24c9cb486","214"
"1655564142417","821dc02a-8e67-460d-a619-2930aec15fbc","231"
"1655564496945","6cce09ea-9d40-4785-908a-55b10783f2b2","291"
"1655564493279","6cce09ea-9d40-4785-908a-55b10783f2b2","213"
"1655564445621","6cce09ea-9d40-4785-908a-55b10783f2b2","227"
"1655564461540","61d1e4e6-b700-47d1-84c1-0b34af3e46ac","289"
"1655564401451","3f3f5561-2a49-4a6d-9434-67f97a70c173","229"
"1655564405605","7a7482d0-f1f1-4b0b-91b8-9c08248f0735","206"
"1655564396806","7a7482d0-f1f1-4b0b-91b8-9c08248f0735","207"
"1655563964084","9f7ec4c4-3f8c-4be1-882d-d821d26ec006","205"
"1655563933420","9f7ec4c4-3f8c-4be1-882d-d821d26ec006","267"
"1655563902756","9f7ec4c4-3f8c-4be1-882d-d821d26ec006","221"
"1655564509179","d0f2de3d-79a4-4e35-aebe-1f4abd67d466","239"
"1655564487051","d0f2de3d-79a4-4e35-aebe-1f4abd67d466","244"
"1655564478712","5c12e301-0fe7-418d-ad41-4205ae36b25f","300"
"1655564165347","97137a1a-78ff-4d77-8ca5-1d09dd4410d9","295"
"1655564139321","97137a1a-78ff-4d77-8ca5-1d09dd4410d9","203"
"1655564469119","8779bb6a-4568-47b3-b304-cc06eaf8c424","249"
"1655564452088","8779bb6a-4568-47b3-b304-cc06eaf8c424","250"
"1655564208158","8dc7645e-9700-4304-bba0-c5818b438806","256"
"1655564106758","8dc7645e-9700-4304-bba0-c5818b438806","245"
"1655564451451","6dde4d16-e670-4a8d-9e7f-8a4a02dd0e68","260"
"1655564445785","6dde4d16-e670-4a8d-9e7f-8a4a02dd0e68","233"
"1655564434453","6dde4d16-e670-4a8d-9e7f-8a4a02dd0e68","210"
"1655564010966","de9d55a9-9438-489b-9dbf-37c35110b3c1","227"
"1655563992535","de9d55a9-9438-489b-9dbf-37c35110b3c1","249"
"1655563958306","de9d55a9-9438-489b-9dbf-37c35110b3c1","293"
"1655564464027","010f180d-eec9-4a5b-a03b-7feddbf08b62","233"
"1655564422199","00df663d-7464-4d28-b3a6-954c3daa9086","219"
"1655564392499","00df663d-7464-4d28-b3a6-954c3daa9086","262"
"1655564483188","7da0c779-3a0b-4d2d-b77a-f816f9b5bc64","236"
"1655564180288","d80edebc-624d-442f-a1ac-21c7bd628920","258"
"1655564144891","d80edebc-624d-442f-a1ac-21c7bd628920","275"
"1655564129159","d80edebc-624d-442f-a1ac-21c7bd628920","212"
"1655563217147","3689766a-2b96-4272-8b60-e57f0c067b93","205"
"1655564470493","77b91f21-a736-4e88-a698-0b0708253296","278"
"1655564399699","77b91f21-a736-4e88-a698-0b0708253296","260"
"1655564167769","b49a52fa-06e1-4820-9f22-abbde3c75677","210"
"1655564124143","b49a52fa-06e1-4820-9f22-abbde3c75677","295"
"1655564462057","94084541-f698-4778-976d-26f7bf874395","271"
"1655564414457","94084541-f698-4778-976d-26f7bf874395","283"
"1655564188799","326d70d4-f38d-4886-8706-ebe6a4575675","287"
"1655564112442","326d70d4-f38d-4886-8706-ebe6a4575675","276"
"1655564461770","49b3912e-2ae6-40d3-838c-cc3ead3ca838","232"
"1655564453370","49b3912e-2ae6-40d3-838c-cc3ead3ca838","261"
"1655564436570","49b3912e-2ae6-40d3-838c-cc3ead3ca838","201"
"1655564408570","49b3912e-2ae6-40d3-838c-cc3ead3ca838","204"
"1655564473805","53e96fe0-7fb5-4e2f-b3ef-0be570a6e75f","229"
"1655564446605","53e96fe0-7fb5-4e2f-b3ef-0be570a6e75f","241"
"1655564134460","98ec1419-44b7-4016-a584-777f96115cce","297"
"1655564454301","44a10dbd-444c-427d-8e2a-b5b884d79eab","225"
"1655564441369","44a10dbd-444c-427d-8e2a-b5b884d79eab","207"
"1655564164390","55f0d67a-fef6-40b7-b144-93d2aa49d6cd","286"
"1655564412057","167b9c6e-7a4e-4da2-a880-5c76a7535ce1","221"
"1655564403858","167b9c6e-7a4e-4da2-a880-5c76a7535ce1","221"
"1655564476827","d4c11c40-6a68-482e-9d25-389de5ff2709","256"
"1655564465328","d4c11c40-6a68-482e-9d25-389de5ff2709","291"
"1655564415573","5c6ddeb3-dce1-4e7f-b4ef-47d7e6425df6","226"
"1655564365744","5c6ddeb3-dce1-4e7f-b4ef-47d7e6425df6","266"
"1655564420158","4a64a3a8-a5ea-46ae-a5c5-993b23bdeb14","222"
"1655564140563","b27070c6-c328-432e-88a5-8da644f16b7b","218"
"1655563996387","8efe16a1-e7a8-4e8f-a0fa-1c5e6f46765e","253"
"1655564455696","f4833035-1749-47a5-9a3d-db6bcbfdd7ff","256"
"1655564472363","31cc254a-8982-4ace-a538-a556fdc2fec6","228"
"1655564464963","31cc254a-8982-4ace-a538-a556fdc2fec6","205"
"1655564413163","31cc254a-8982-4ace-a538-a556fdc2fec6","258"
"1655564409463","31cc254a-8982-4ace-a538-a556fdc2fec6","238"
"1655564402063","31cc254a-8982-4ace-a538-a556fdc2fec6","207"
"1655564134735","abe1cdc7-94f5-4e17-aa55-1342bd7de357","216"
"1655564085435","abe1cdc7-94f5-4e17-aa55-1342bd7de357","208"
"1655564495591","358dea74-8e8a-43be-b48c-f4e799802888","236"
"1655564492958","358dea74-8e8a-43be-b48c-f4e799802888","222"
"1655564427133","358dea74-8e8a-43be-b48c-f4e799802888","260"
"1655564442252","35f880bc-afd8-49a5-806b-2da3a8c2a9a8","223"
"1655564431087","35f880bc-afd8-49a5-806b-2da3a8c2a9a8","227"
"1655564456637","218cd14d-b8cc-415a-bfed-246c6ebe94bf","216"
"1655564447317","f7d6bc7c-70bd-49fd-8374-4f8de45d1a45","296"
"1655564490173","e474f16c-7834-4a08-9214-caa3b56abc17","294"
"1655564453927","c2eb210f-7456-4793-ac59-9d7e8eafe80d","201"
"1655564429927","c2eb210f-7456-4793-ac59-9d7e8eafe80d","217"
"1655564390927","c2eb210f-7456-4793-ac59-9d7e8eafe80d","210"
"1655564463794","c58a48b8-b09f-42d5-b803-dda65d28632c","202"
"1655564432175","81fa9546-55d4-4afb-8938-1c96b6f9bf2f","241"
"1655564418443","81fa9546-55d4-4afb-8938-1c96b6f9bf2f","208"
"1655564412986","a05d2637-8da9-49f8-ada6-800538bcefec","282"
"1655564499147","cc51443f-dba9-4b43-a379-8a80fba71529","281"
"1655564470653","cc51443f-dba9-4b43-a379-8a80fba71529","226"
"1655564034273","6063ae70-2089-432d-9e88-d2b346a58ff1","265"
"1655564031973","6063ae70-2089-432d-9e88-d2b346a58ff1","247"
"1655564456500","c5a62d25-a0bc-4231-80c2-1f7bcf9435b8","292"
"1655564391659","7636bcd6-7d1d-49df-996e-7196957ebe42","269"
"1655564422219","589c6414-e75e-4d5a-aa2f-06f090d8b5d5","281"
"1655564453082","9bb0c20d-b5b7-41a5-b175-f51f6c7d7328","270"
"1655564181809","d3a8462d-4301-473d-adf6-2f5edb956b8c","270"
"1655564139887","d3a8462d-4301-473d-adf6-2f5edb956b8c","208"
"1655564137421","d3a8462d-4301-473d-adf6-2f5edb956b8c","249"
"1655564464381","26ce0d18-8d57-4e8a-96dd-d2e018bbfaaf","253"
"1655564446181","26ce0d18-8d57-4e8a-96dd-d2e018bbfaaf","247"
"1655564427981","26ce0d18-8d57-4e8a-96dd-d2e018bbfaaf","289"
"1655564452550","39f57dc1-e0e8-4d3e-acc0-187372f25c58","253"
"1655563976904","7647da84-f26a-4c2f-a676-d6551b349596","245"
"1655563952873","7647da84-f26a-4c2f-a676-d6551b349596","241"
"1655563904811","7647da84-f26a-4c2f-a676-d6551b349596","252"
"1655564136108","179eb5d0-f2e7-4244-9ba0-6cc8fbd30c7a","227"
"1655563955458","68755b92-d4c2-4766-9b64-2c3be7ffebca","295"
"1655564416035","f7e5cb85-973e-462d-b343-7218e2390566","292"
"1655564216908","3e3af2ba-5eff-4d1a-8e44-8c993ec3da67","249"
"1655564210576","3e3af2ba-5eff-4d1a-8e44-8c993ec3da67","256"
"1655564128260","3e3af2ba-5eff-4d1a-8e44-8c993ec3da67","270"
"1655564436006","8b78487b-a4f3-40b9-ae51-bffd4559dd52","276"
"1655564402409","8b78487b-a4f3-40b9-ae51-bffd4559dd52","238"
"1655564365079","8b78487b-a4f3-40b9-ae51-bffd4559dd52","287"
"1655564361346","8b78487b-a4f3-40b9-ae51-bffd4559dd52","240"
"1655564436607","18695222-1681-41bf-a691-a249ba0a99d5","276"
"1655564191190","ebfba8f8-8ead-4dd7-98a0-62e9727995dc","237"
"1655564166228","ebfba8f8-8ead-4dd7-98a0-62e9727995dc","256"
"1655564498488","df63b6a1-9260-440d-81d4-bf12528e13fb","214"
"1655564488158","df63b6a1-9260-440d-81d4-bf12528e13fb","294"
"1655564473939","2c437417-d14d-4898-9b51-8edff01c0ab1","295"
"1655564420746","2c437417-d14d-4898-9b51-8edff01c0ab1","225"
"1655564425200","33203f2d-5f41-4836-8594-cb88b8e4b5f3","257"
"1655564487112","7c268067-4dff-4ff9-94b7-bc74938d0bbe","211"
"1655564477512","7c268067-4dff-4ff9-94b7-bc74938d0bbe","249"
"1655564474312","7c268067-4dff-4ff9-94b7-bc74938d0bbe","251"
"1655564419890","7388a704-dd3f-4b5e-96db-39462e9cd815","238"
"1655564438726","cd7d518f-53d9-4b41-be79-cafd837d0289","277"
"1655564138200","9710fefa-7596-4d65-a4b4-1b1838b047bc","298"
"1655564135234","9710fefa-7596-4d65-a4b4-1b1838b047bc","300"
"1655564114472","9710fefa-7596-4d65-a4b4-1b1838b047bc","257"
"1655564434775","058af4ef-68ed-4af7-b51d-b6223e5300ff","231"
"1655564206927","62dd0c82-b8b9-49ac-9b01-9bf158a31882","277"
"1655564044220","ae1d75ed-48f4-46fe-aa49-fc02aed9cd0f","233"
"1655564010230","ae1d75ed-48f4-46fe-aa49-fc02aed9cd0f","228"
"1655564462140","8caad855-8fb2-4e49-aff4-33aed0594897","287"
"1655564433480","8e8b1abd-6751-44d7-a52e-a41fa1308f9a","216"
"1655564113153","1751b95c-5d4d-4b20-bf54-15b1a0c8427d","300"
"1655564443881","1dfad22d-e71f-41bc-88ea-94e904275b35","226"
"1655564477997","e11328e4-02c4-4207-92d9-0258502a33b9","202"
"1655564498111","566a4578-c44c-474c-a645-eb6d9349e77a","259"
"1655564490311","566a4578-c44c-474c-a645-eb6d9349e77a","257"
"1655564491879","6ed39dce-2ab4-44ed-a2a8-508e4777da01","227"
"1655564437384","6ed39dce-2ab4-44ed-a2a8-508e4777da01","290"
"1655564405232","f8e09680-6e0c-46b4-b7a7-eacd8372b079","249"
"1655564466588","348a74d5-fe15-4fbc-b491-acea41639e02","207"
"1655564430619","b48d319c-6783-4a80-9567-aa4da1e8b005","247"
"1655564403619","b48d319c-6783-4a80-9567-aa4da1e8b005","271"
"1655564001425","9dc1d86f-b7c7-451c-90dc-23d54adeec19","205"
"1655563273034","1042e654-0b85-4606-b0a6-8422a0444235","276"
"1655564481116","b8ba2935-a6d8-44cf-b98a-f2e922beb394","288"
"1655564471262","16ea267c-a741-4103-afd1-f523ae3c4fbe","222"
"1655564470685","4cdf7801-127a-4dd3-83a1-bc1775300cb7","272"
"1655564407358","4cdf7801-127a-4dd3-83a1-bc1775300cb7","287"
"1655564400692","4cdf7801-127a-4dd3-83a1-bc1775300cb7","284"
"1655564390693","4cdf7801-127a-4dd3-83a1-bc1775300cb7","240"
"1655564202612","e05af9a1-f574-4c11-9476-7ad084e07c2a","285"
"1655564186748","e05af9a1-f574-4c11-9476-7ad084e07c2a","295"
"1655564182782","e05af9a1-f574-4c11-9476-7ad084e07c2a","235"
"1655564143122","e05af9a1-f574-4c11-9476-7ad084e07c2a","242"
"1655563920502","57c2c78d-3fe1-4baf-befd-c2c6f968e362","253"
"1655564465116","d9cce27f-ad8f-42d3-ad26-45393bb0ec86","292"
"1655564457784","d9cce27f-ad8f-42d3-ad26-45393bb0ec86","249"
"1655564426134","04451fef-e611-47fe-92bd-a3a5c2b0c9b5","245"
"1655564417536","04451fef-e611-47fe-92bd-a3a5c2b0c9b5","266"
"1655564469816","3d13f9b2-6c4c-4890-bc47-b2074f652548","236"
"1655564437927","a655aff1-fc91-4229-9352-a99bac031f6c","217"
"1655564507568","ba8b14f2-5aed-405d-93bb-993bc9bb930a","271"
"1655564501436","ba8b14f2-5aed-405d-93bb-993bc9bb930a","249"
"1655564483854","185a5057-22ad-40f3-9dc8-fa21c79bc442","248"
"1655564447997","b902cbd2-e489-45f9-8d99-99c561a5ed14","220"
"1655564444964","b902cbd2-e489-45f9-8d99-99c561a5ed14","222"
"1655564184528","1f4239eb-cae9-4855-9d32-55a9086fa6d5","210"
"1655564148604","1f4239eb-cae9-4855-9d32-55a9086fa6d5","283"
"1655564503885","f6963c38-0052-43ad-9c41-c5227b996aa2","291"
"1655564500585","f6963c38-0052-43ad-9c41-c5227b996aa2","247"
"1655564484085","f6963c38-0052-43ad-9c41-c5227b996aa2","283"
"1655564464285","f6963c38-0052-43ad-9c41-c5227b996aa2","216"
"1655564375022","58454b73-db15-45e4-8b41-2c896852dfed","293"
"1655564449758","c9bae8e1-0789-41e4-b19c-e926d61e1dbb","245"
"1655564491075","87c5cb83-9de6-49d8-a050-975ee4d2eb9f","280"
"1655564476910","87c5cb83-9de6-49d8-a050-975ee4d2eb9f","247"
"1655564144252","1d40609e-ee35-4352-8053-af6186d109f6","212"
"1655564456173","72ec6b97-0bde-4840-a783-348e2cc0d1a3","287"
"1655564427679","72ec6b97-0bde-4840-a783-348e2cc0d1a3","208"
"1655564134611","531bee92-b009-46df-8663-8f31ee4b1e63","285"
"1655564068757","531bee92-b009-46df-8663-8f31ee4b1e63","212"
"1655564407436","ab6d4e32-de8b-41bc-a724-45b47935076d","242"
"1655564478122","bb575b1d-e53e-477e-aef9-9def2a87e3be","240"
"1655564373459","d23ae91f-62e4-4fea-b0c8-20f49c574a2c","290"
"1655564167175","9cebd63f-aa88-49bd-b97e-844e4e8e1c5e","285"
"1655564162775","9cebd63f-aa88-49bd-b97e-844e4e8e1c5e","297"
"1655564497215","c87d2224-b0f1-4392-9182-f9f7dcfdf45c","205"
"1655564482385","c87d2224-b0f1-4392-9182-f9f7dcfdf45c","245"
"1655564475849","16b5880e-bf02-455c-b0d8-ae1cebb079f3","240"
"1655564462649","16b5880e-bf02-455c-b0d8-ae1cebb079f3","231"
"1655564340579","28167d39-6acf-4f0d-bd6d-459f11c6588a","215"
"1655564503562","30a55110-aa06-423b-89f0-e72d39c14e5b","290"
"1655564447603","30a55110-aa06-423b-89f0-e72d39c14e5b","219"
"1655564489456","81e76291-995f-429e-84e2-6e8ca0feb9e8","226"
"1655564417550","72da28fa-c373-4ae7-8bc2-72e6fd679690","202"
"1655564396788","72da28fa-c373-4ae7-8bc2-72e6fd679690","217"
"1655564430150","d9e56b51-0c23-4ac1-aeed-3d91f75ec0be","280"
"1655564068764","15a2d5f0-f00e-4718-af3a-c5c2430381be","256"
"1655564191812","1204400b-ed4e-4979-ad0d-e0f37e10a36c","212"
"1655564169152","1204400b-ed4e-4979-ad0d-e0f37e10a36c","227"
"1655564155556","1204400b-ed4e-4979-ad0d-e0f37e10a36c","248"
"1655564500318","577f942c-bd58-4a47-bf3e-e3a69886dfbe","266"
"1655564485387","577f942c-bd58-4a47-bf3e-e3a69886dfbe","226"
"1655564478056","536d2059-582f-4f64-ba41-25a4f0ddc60a","203"
"1655564499013","4dd49d94-facc-4e34-b5ec-281994c1f36a","246"
"1655564413142","abe24860-47f9-4c2a-987a-6db590ffadec","266"
"1655564409676","abe24860-47f9-4c2a-987a-6db590ffadec","259"
"1655564454444","d171178c-13ef-4fec-83c2-8df0b5eda02a","283"
"1655564427563","b357e335-bdb6-4127-a6cd-5dbdda6aacde","290"
"1655564457026","51993de4-04d3-44c1-b651-f5a1c3dd0f55","252"
"1655564415502","51993de4-04d3-44c1-b651-f5a1c3dd0f55","294"
"1655564409570","51993de4-04d3-44c1-b651-f5a1c3dd0f55","224"
"1655564434267","3d5c36e2-8364-4598-9cda-616dfe9acc56","287"
"1655564474852","e0260f41-cba2-4e78-b94f-bde4ebfdb765","251"
"1655564421260","e0260f41-cba2-4e78-b94f-bde4ebfdb765","276"
"1655564454084","23fcbd51-9a56-48d1-8d4a-46a7426f4eb5","209"
"1655564444286","23fcbd51-9a56-48d1-8d4a-46a7426f4eb5","227"
"1655564427956","23fcbd51-9a56-48d1-8d4a-46a7426f4eb5","223"
"1655564395296","23fcbd51-9a56-48d1-8d4a-46a7426f4eb5","201"
"1655564463105","e4bdf2df-aad9-4f1c-a620-8994569af8bf","235"
"1655564202558","ed6e52fb-987a-4808-8d9a-60978d8359ff","299"
"1655564140958","ed6e52fb-987a-4808-8d9a-60978d8359ff","218"
"1655564445957","6798a829-ac92-40f1-ad82-7a256f9dcba9","239"
"1655564461744","3d51cc18-b0fd-44b2-9676-ee27b2e0ea66","214"
"1655564182909","0aa50d7f-463c-4058-adc9-edd38330a2f9","241"
"1655564489096","caeaba5d-eeff-4389-b832-81179e7e3ee0","247"
"1655564464807","f212d660-7970-4916-b6eb-e69e6719e800","277"
"1655564424585","f212d660-7970-4916-b6eb-e69e6719e800","228"
"1655564038053","d761f32b-b1e2-4da4-ae3f-681337b813a6","265"
"1655564402461","295f2705-b64f-47c6-99f2-c134ada59033","204"
"1655564497853","021a3a98-f8b6-4cc3-82c2-9a5ef89bd8bf","213"
"1655564488955","021a3a98-f8b6-4cc3-82c2-9a5ef89bd8bf","237"
"1655564496070","8b10f3a3-f5f0-4c15-a822-e9be5fd2c268","267"
"1655564480369","c41127e0-1c6a-4509-8178-19dac815c6ad","285"
"1655564411593","7b4c901c-847e-4282-b4b1-9c44e0a427f7","208"
"1655564451209","a7c15756-4699-40d4-9952-037e01a58b00","230"
"1655564182482","bc49e3fb-d660-4058-87f0-59434133146e","242"
"1655563241939","8b37e67b-4396-4487-8e39-a53e7b12e9d0","283"
"1655563963484","eb1c5181-3145-40c5-8202-8f086f4261df","279"
"1655563936284","eb1c5181-3145-40c5-8202-8f086f4261df","212"
"1655564154195","05269382-df65-43f7-b6d5-dd1a5b029e5f","299"
"1655564493791","15f4c568-9560-4284-8b25-6fe090c7bdf1","238"
"1655564480591","15f4c568-9560-4284-8b25-6fe090c7bdf1","208"
"1655564452915","63e7e80d-ea40-41da-8db2-71e3db5267d2","287"
"1655564413987","63e7e80d-ea40-41da-8db2-71e3db5267d2","234"
"1655564392090","63e7e80d-ea40-41da-8db2-71e3db5267d2","256"
"1655564452700","f9d4421e-162c-48f9-81d6-6552c1ecca5d","277"
